Account,Invoice number,Invoice Date,Year,Month,Product,Quantity, Invoice amount 
1803,3809517,20/09/2010,2010,9,243,100," $21,600.00 "
1184,3083001,19/09/2010,2010,9,166,277," $63,987.00 "
1331,3182691,19/09/2010,2010,9,217,135," $43,335.00 "
1259,3439790,19/09/2010,2010,9,159,161," $16,261.00 "
1864,3460060,19/09/2010,2010,9,108,149," $7,152.00 "
1478,3354667,19/09/2010,2010,9,267,177," $39,117.00 "
1269,3515074,18/09/2010,2010,9,119,59," $14,809.00 "
1677,3945737,18/09/2010,2010,9,146,161," $38,318.00 "
1886,3598894,18/09/2010,2010,9,280,151," $33,824.00 "
1790,3215068,18/09/2010,2010,9,254,285," $68,685.00 "
1166,3575105,18/09/2010,2010,9,113,276," $35,328.00 "
1693,3471536,18/09/2010,2010,9,207,10," $3,140.00 "
1455,3947824,17/09/2010,2010,9,166,77," $17,787.00 "
1226,3851659,17/09/2010,2010,9,118,1, $218.00 
1750,3761430,17/09/2010,2010,9,285,186," $23,622.00 "
1441,3904360,16/09/2010,2010,9,159,16," $1,616.00 "
1715,3072841,16/09/2010,2010,9,148,140," $17,780.00 "
1887,3987545,16/09/2010,2010,9,124,231," $22,869.00 "
1575,3377461,16/09/2010,2010,9,119,65," $16,315.00 "
1412,3043917,16/09/2010,2010,9,206,25," $6,150.00 "
1104,3794919,16/09/2010,2010,9,114,137," $15,207.00 "
1329,3577536,15/09/2010,2010,9,113,258," $33,024.00 "
1130,3302633,15/09/2010,2010,9,102,95," $19,190.00 "
1184,3806167,15/09/2010,2010,9,166,292," $67,452.00 "
1803,3341034,15/09/2010,2010,9,252,192," $35,136.00 "
1138,3103409,14/09/2010,2010,9,207,232," $72,848.00 "
1715,3710476,14/09/2010,2010,9,183,36," $6,084.00 "
1331,3586683,14/09/2010,2010,9,285,264," $33,528.00 "
1586,3889714,14/09/2010,2010,9,107,243," $17,739.00 "
1187,3835781,12/09/2010,2010,9,157,47," $10,199.00 "
1432,3161878,12/09/2010,2010,9,280,55," $12,320.00 "
1591,3937088,12/09/2010,2010,9,193,160," $12,960.00 "
1219,3876641,12/09/2010,2010,9,296,46," $9,476.00 "
1077,3559182,12/09/2010,2010,9,107,260," $18,980.00 "
1894,3667795,12/09/2010,2010,9,139,257," $18,761.00 "
1856,3945649,12/09/2010,2010,9,139,300," $21,900.00 "
1806,3580949,12/09/2010,2010,9,239,272," $40,528.00 "
1945,3121515,12/09/2010,2010,9,139,136," $9,928.00 "
1806,3093190,11/09/2010,2010,9,180,29," $2,842.00 "
1455,3741295,11/09/2010,2010,9,252,47," $8,601.00 "
1575,3131405,11/09/2010,2010,9,239,260," $38,740.00 "
1628,3351630,11/09/2010,2010,9,180,284," $27,832.00 "
1693,3545370,11/09/2010,2010,9,131,232," $72,384.00 "
1138,3490853,11/09/2010,2010,9,166,60," $13,860.00 "
1375,3257881,10/09/2010,2010,9,157,19," $4,123.00 "
1586,3073292,10/09/2010,2010,9,299,36," $5,580.00 "
1721,3971208,10/09/2010,2010,9,169,146," $22,192.00 "
1443,3184002,10/09/2010,2010,9,239,4, $596.00 
1575,3940670,9/09/2010,2010,9,222,172," $12,212.00 "
1226,3896720,8/09/2010,2010,9,131,371," $115,752.00 "
1190,3456798,8/09/2010,2010,9,107,87," $6,351.00 "
1958,3528805,8/09/2010,2010,9,299,290," $44,950.00 "
1187,3067782,8/09/2010,2010,9,157,156," $33,852.00 "
1630,3506905,8/09/2010,2010,9,166,71," $16,401.00 "
1947,3307914,8/09/2010,2010,9,173,216," $67,608.00 "
1887,3559600,7/09/2010,2010,9,288,248," $25,544.00 "
1569,3880384,7/09/2010,2010,9,166,191," $44,121.00 "
1630,3964458,6/09/2010,2010,9,193,58," $4,698.00 "
1226,3745627,6/09/2010,2010,9,106,81," $19,521.00 "
1955,3335779,6/09/2010,2010,9,180,264," $25,872.00 "
1455,3891340,6/09/2010,2010,9,191,272," $68,544.00 "
1838,3800936,6/09/2010,2010,9,183,273," $46,137.00 "
1125,3630309,6/09/2010,2010,9,276,101," $13,332.00 "
1187,3722376,5/09/2010,2010,9,118,147," $32,046.00 "
1269,3627072,5/09/2010,2010,9,286,249," $53,037.00 "
1520,3987882,5/09/2010,2010,9,102,279," $56,358.00 "
1455,3169334,4/09/2010,2010,9,141,30," $6,390.00 "
1281,3750168,4/09/2010,2010,9,246,12, $324.00 
1735,3194259,4/09/2010,2010,9,204,281," $43,274.00 "
1801,3982350,3/09/2010,2010,9,193,48," $3,888.00 "
1575,3871994,3/09/2010,2010,9,183,142," $23,998.00 "
1375,3385831,3/09/2010,2010,9,106,141," $33,981.00 "
1464,3167693,2/09/2010,2010,9,107,40," $2,920.00 "
1467,3950335,2/09/2010,2010,9,107,126," $9,198.00 "
1611,3073618,2/09/2010,2010,9,107,75," $5,475.00 "
1995,3147832,2/09/2010,2010,9,197,27, $918.00 
1219,3060954,2/09/2010,2010,9,140,14," $4,802.00 "
1054,3441081,1/09/2010,2010,9,260,75," $9,375.00 "
1522,3131582,1/09/2010,2010,9,292,116," $23,432.00 "
1838,3729519,1/09/2010,2010,9,166,287," $66,297.00 "
1130,3711955,1/09/2010,2010,9,170,273," $60,879.00 "
1191,3287432,1/09/2010,2010,9,292,41," $8,282.00 "
1995,3010831,1/09/2010,2010,9,267,28," $6,188.00 "
1454,3830118,29/08/2010,2010,8,124,278," $27,522.00 "
1973,3029231,29/08/2010,2010,8,166,189," $43,659.00 "
1803,3935913,29/08/2010,2010,8,268,271," $24,932.00 "
1682,3511019,29/08/2010,2010,8,122,262," $67,334.00 "
1584,3717202,28/08/2010,2010,8,108,276," $13,248.00 "
1958,3533083,28/08/2010,2010,8,184,180," $53,640.00 "
1945,3268979,28/08/2010,2010,8,284,103," $4,738.00 "
1104,3051132,28/08/2010,2010,8,230,278," $46,704.00 "
1432,3383377,28/08/2010,2010,8,206,264," $64,944.00 "
1441,3076318,27/08/2010,2010,8,169,3, $456.00 
1148,3461083,27/08/2010,2010,8,180,163," $15,974.00 "
1614,3853930,27/08/2010,2010,8,131,75," $23,400.00 "
1038,3468164,27/08/2010,2010,8,173,106," $33,178.00 "
1606,3227955,26/08/2010,2010,8,173,17," $5,321.00 "
1947,3991368,25/08/2010,2010,8,148,178," $22,606.00 "
1600,3140773,25/08/2010,2010,8,259,296," $99,456.00 "
1077,3699271,25/08/2010,2010,8,284,163," $7,498.00 "
1251,3097964,25/08/2010,2010,8,259,251," $84,336.00 "
1630,3791089,25/08/2010,2010,8,223,41," $4,141.00 "
1586,3375153,25/08/2010,2010,8,102,141," $28,482.00 "
1219,3551449,24/08/2010,2010,8,215,169," $31,772.00 "
1575,3264247,24/08/2010,2010,8,119,127," $31,877.00 "
1887,3633524,24/08/2010,2010,8,157,56," $12,152.00 "
1184,3714564,23/08/2010,2010,8,149,80," $10,960.00 "
1395,3078396,23/08/2010,2010,8,122,149," $38,293.00 "
1158,3668756,23/08/2010,2010,8,284,66," $3,036.00 "
1183,3052885,23/08/2010,2010,8,246,52," $1,404.00 "
1551,3999835,23/08/2010,2010,8,107,223," $16,279.00 "
1447,3901502,22/08/2010,2010,8,299,28," $4,340.00 "
1138,3375278,22/08/2010,2010,8,228,80," $8,240.00 "
1917,3891363,22/08/2010,2010,8,259,246," $82,656.00 "
1919,3319850,22/08/2010,2010,8,286,125," $26,625.00 "
1137,3228822,21/08/2010,2010,8,217,119," $38,199.00 "
1612,3163778,21/08/2010,2010,8,157,274," $59,458.00 "
1790,3884233,21/08/2010,2010,8,281,139," $17,792.00 "
1886,3436046,20/08/2010,2010,8,225,39," $3,081.00 "
1677,3375795,20/08/2010,2010,8,102,90," $18,180.00 "
1191,3762064,20/08/2010,2010,8,292,239," $48,278.00 "
1794,3136745,20/08/2010,2010,8,216,191," $59,592.00 "
1936,3358081,19/08/2010,2010,8,149,261," $35,757.00 "
1190,3765868,19/08/2010,2010,8,285,299," $37,973.00 "
1894,3223755,19/08/2010,2010,8,183,265," $44,785.00 "
1945,3572331,19/08/2010,2010,8,183,230," $38,870.00 "
1432,3748688,19/08/2010,2010,8,148,58," $7,366.00 "
1630,3160959,19/08/2010,2010,8,102,128," $25,856.00 "
1628,3551770,17/08/2010,2010,8,102,129," $26,058.00 "
1919,3098958,17/08/2010,2010,8,220,185," $31,450.00 "
1955,3222108,16/08/2010,2010,8,225,235," $18,565.00 "
1613,3228674,16/08/2010,2010,8,280,47," $10,528.00 "
1617,3218156,16/08/2010,2010,8,259,240," $80,640.00 "
1522,3896214,16/08/2010,2010,8,217,45," $14,445.00 "
1184,3282193,16/08/2010,2010,8,251,102," $16,320.00 "
1608,3247525,16/08/2010,2010,8,296,73," $15,038.00 "
1735,3054626,16/08/2010,2010,8,102,80," $16,160.00 "
1790,3954790,15/08/2010,2010,8,280,65," $14,560.00 "
1936,3388248,15/08/2010,2010,8,117,107," $33,598.00 "
1176,3384822,15/08/2010,2010,8,170,146," $32,558.00 "
1130,3696096,14/08/2010,2010,8,110,11, $825.00 
1919,3127710,14/08/2010,2010,8,122,256," $65,792.00 "
1520,3739271,14/08/2010,2010,8,100,127," $41,021.00 "
1721,3972503,13/08/2010,2010,8,286,71," $15,123.00 "
1235,3776201,13/08/2010,2010,8,223,16," $1,616.00 "
1569,3394909,13/08/2010,2010,8,170,283," $63,109.00 "
1455,3285358,13/08/2010,2010,8,197,266," $9,044.00 "
1441,3691625,13/08/2010,2010,8,217,15," $4,815.00 "
1522,3253950,12/08/2010,2010,8,255,267," $59,808.00 "
1630,3667268,11/08/2010,2010,8,220,23," $3,910.00 "
1130,3204263,11/08/2010,2010,8,106,2, $482.00 
1392,3495683,11/08/2010,2010,8,227,87," $5,481.00 "
1158,3461286,11/08/2010,2010,8,107,130," $9,490.00 "
1721,3448105,10/08/2010,2010,8,235,76," $6,460.00 "
1886,3820912,10/08/2010,2010,8,117,143," $44,902.00 "
1587,3609665,9/08/2010,2010,8,225,232," $18,328.00 "
1251,3763070,9/08/2010,2010,8,227,251," $15,813.00 "
1973,3322835,9/08/2010,2010,8,173,196," $61,348.00 "
1219,3003489,9/08/2010,2010,8,216,261," $81,432.00 "
1995,3749882,8/08/2010,2010,8,148,138," $17,526.00 "
1235,3646320,8/08/2010,2010,8,251,230," $36,800.00 "
1715,3508949,8/08/2010,2010,8,215,24," $4,512.00 "
1138,3993816,8/08/2010,2010,8,222,298," $21,158.00 "
1936,3312633,8/08/2010,2010,8,215,32," $6,016.00 "
1955,3868580,7/08/2010,2010,8,170,16," $3,568.00 "
1126,3671820,7/08/2010,2010,8,217,183," $58,743.00 "
1269,3248074,7/08/2010,2010,8,108,280," $13,440.00 "
1864,3203125,7/08/2010,2010,8,186,189," $33,642.00 "
1038,3553909,6/08/2010,2010,8,148,330," $41,910.00 "
1894,3606778,6/08/2010,2010,8,223,270," $27,270.00 "
1909,3576069,6/08/2010,2010,8,251,183," $29,280.00 "
1052,3020557,6/08/2010,2010,8,216,92," $28,704.00 "
1052,3402252,5/08/2010,2010,8,228,63," $6,489.00 "
1130,3645940,5/08/2010,2010,8,166,10," $2,310.00 "
1806,3532945,5/08/2010,2010,8,252,65," $11,895.00 "
1104,3698449,5/08/2010,2010,8,193,213," $17,253.00 "
1478,3687319,5/08/2010,2010,8,114,272," $30,192.00 "
1750,3545691,5/08/2010,2010,8,131,101," $31,512.00 "
1441,3134136,5/08/2010,2010,8,191,211," $53,172.00 "
1629,3306419,5/08/2010,2010,8,110,2, $150.00 
1750,3870492,4/08/2010,2010,8,228,239," $24,617.00 "
1166,3885785,4/08/2010,2010,8,148,203," $25,781.00 "
1909,3565151,4/08/2010,2010,8,124,179," $17,721.00 "
1432,3850926,4/08/2010,2010,8,133,134," $25,996.00 "
1586,3022205,4/08/2010,2010,8,173,250," $78,250.00 "
1137,3734793,3/08/2010,2010,8,235,228," $19,380.00 "
1894,3763369,3/08/2010,2010,8,102,131," $26,462.00 "
1803,3494916,3/08/2010,2010,8,122,214," $54,998.00 "
1125,3462410,2/08/2010,2010,8,146,261," $62,118.00 "
1183,3545542,2/08/2010,2010,8,105,15," $5,205.00 "
1077,3143990,2/08/2010,2010,8,216,175," $54,600.00 "
1443,3991387,2/08/2010,2010,8,285,189," $24,003.00 "
1191,3728252,2/08/2010,2010,8,131,92," $28,704.00 "
1038,3731324,1/08/2010,2010,8,140,62," $21,266.00 "
1148,3989714,1/08/2010,2010,8,299,148," $22,940.00 "
1126,3047818,1/08/2010,2010,8,217,268," $86,028.00 "
1432,3116193,30/07/2010,2010,7,105,280," $97,160.00 "
1569,3764770,30/07/2010,2010,7,286,5," $1,065.00 "
1329,3714385,29/07/2010,2010,7,149,245," $33,565.00 "
1613,3720936,29/07/2010,2010,7,225,18," $1,422.00 "
1587,3830609,29/07/2010,2010,7,148,275," $34,925.00 "
1790,3671919,29/07/2010,2010,7,146,37," $8,806.00 "
1947,3476081,29/07/2010,2010,7,230,263," $44,184.00 "
1455,3051712,29/07/2010,2010,7,119,168," $42,168.00 "
1137,3398679,29/07/2010,2010,7,246,212," $5,724.00 "
1432,3843241,29/07/2010,2010,7,172,180," $50,040.00 "
1059,3839538,28/07/2010,2010,7,252,152," $27,816.00 "
1955,3214040,28/07/2010,2010,7,124,143," $14,157.00 "
1464,3966034,28/07/2010,2010,7,141,4, $852.00 
1606,3513810,27/07/2010,2010,7,239,280," $41,720.00 "
1973,3912455,27/07/2010,2010,7,243,199," $42,984.00 "
1158,3978679,27/07/2010,2010,7,254,76," $18,316.00 "
1909,3685779,26/07/2010,2010,7,217,37," $11,877.00 "
1148,3137880,26/07/2010,2010,7,228,162," $16,686.00 "
1721,3174353,26/07/2010,2010,7,102,9," $1,818.00 "
1887,3976706,26/07/2010,2010,7,170,84," $18,732.00 "
1721,3902943,26/07/2010,2010,7,197,190," $6,460.00 "
1281,3358136,26/07/2010,2010,7,117,49," $15,386.00 "
1612,3797989,25/07/2010,2010,7,246,160," $4,320.00 "
1190,3745932,25/07/2010,2010,7,254,200," $48,200.00 "
1979,3119385,25/07/2010,2010,7,124,115," $11,385.00 "
1682,3585822,25/07/2010,2010,7,139,76," $5,548.00 "
1183,3245889,24/07/2010,2010,7,187,191," $46,986.00 "
1235,3180649,24/07/2010,2010,7,285,226," $28,702.00 "
1612,3779678,24/07/2010,2010,7,216,168," $52,416.00 "
1496,3496136,22/07/2010,2010,7,105,216," $74,952.00 "
1219,3560807,22/07/2010,2010,7,133,23," $4,462.00 "
1600,3204843,22/07/2010,2010,7,108,123," $5,904.00 "
1856,3935007,22/07/2010,2010,7,139,181," $13,213.00 "
1454,3592281,21/07/2010,2010,7,157,2, $434.00 
1630,3895568,21/07/2010,2010,7,296,106," $21,836.00 "
1520,3420887,21/07/2010,2010,7,139,288," $21,024.00 "
1587,3296082,21/07/2010,2010,7,159,145," $14,645.00 "
1887,3529548,21/07/2010,2010,7,210,19," $1,615.00 "
1995,3336941,20/07/2010,2010,7,140,174," $59,682.00 "
1137,3604400,20/07/2010,2010,7,207,289," $90,746.00 "
1838,3888061,20/07/2010,2010,7,286,189," $40,257.00 "
1126,3799916,20/07/2010,2010,7,114,231," $25,641.00 "
1137,3609944,20/07/2010,2010,7,285,145," $18,415.00 "
1630,3293619,19/07/2010,2010,7,261,185," $48,655.00 "
1269,3059036,19/07/2010,2010,7,166,66," $15,246.00 "
1612,3814658,19/07/2010,2010,7,268,201," $18,492.00 "
1614,3032013,19/07/2010,2010,7,110,115," $8,625.00 "
1973,3776252,19/07/2010,2010,7,118,19," $4,142.00 "
1191,3739106,19/07/2010,2010,7,216,201," $62,712.00 "
1059,3854699,18/07/2010,2010,7,140,258," $88,494.00 "
1608,3493232,18/07/2010,2010,7,223,190," $19,190.00 "
1454,3296466,18/07/2010,2010,7,280,135," $30,240.00 "
1630,3912872,18/07/2010,2010,7,191,170," $42,840.00 "
1443,3457785,18/07/2010,2010,7,251,290," $46,400.00 "
1104,3064246,17/07/2010,2010,7,124,199," $19,701.00 "
1503,3701973,17/07/2010,2010,7,281,213," $27,264.00 "
1187,3083654,17/07/2010,2010,7,286,208," $44,304.00 "
1092,3635685,16/07/2010,2010,7,230,166," $27,888.00 "
1059,3012150,16/07/2010,2010,7,230,151," $25,368.00 "
1995,3957832,15/07/2010,2010,7,246,4, $108.00 
1454,3862994,15/07/2010,2010,7,230,273," $45,864.00 "
1612,3509383,15/07/2010,2010,7,183,5, $845.00 
1856,3301693,15/07/2010,2010,7,183,103," $17,407.00 "
1947,3038856,15/07/2010,2010,7,125,54," $7,128.00 "
1176,3462960,14/07/2010,2010,7,267,157," $34,697.00 "
1587,3219936,14/07/2010,2010,7,140,133," $45,619.00 "
1235,3963678,14/07/2010,2010,7,261,279," $73,377.00 "
1052,3365396,14/07/2010,2010,7,124,253," $25,047.00 "
1432,3603902,14/07/2010,2010,7,204,154," $23,716.00 "
1386,3505644,14/07/2010,2010,7,243,58," $12,528.00 "
1617,3336364,13/07/2010,2010,7,110,152," $11,400.00 "
1721,3589176,13/07/2010,2010,7,197,36," $1,224.00 "
1630,3208370,13/07/2010,2010,7,107,235," $17,155.00 "
1806,3839029,13/07/2010,2010,7,180,273," $26,754.00 "
1721,3964203,13/07/2010,2010,7,217,242," $77,682.00 "
1600,3162380,13/07/2010,2010,7,180,191," $18,718.00 "
1331,3057669,12/07/2010,2010,7,140,86," $29,498.00 "
1617,3808230,12/07/2010,2010,7,210,178," $15,130.00 "
1591,3623184,11/07/2010,2010,7,125,199," $26,268.00 "
1441,3676197,10/07/2010,2010,7,280,218," $48,832.00 "
1586,3930507,10/07/2010,2010,7,225,27," $2,133.00 "
1130,3674679,9/07/2010,2010,7,288,233," $23,999.00 "
1894,3133058,9/07/2010,2010,7,149,176," $24,112.00 "
1392,3960444,9/07/2010,2010,7,284,205," $9,430.00 "
1503,3409993,9/07/2010,2010,7,148,237," $30,099.00 "
1919,3756306,9/07/2010,2010,7,100,133," $42,959.00 "
1909,3001999,9/07/2010,2010,7,157,210," $45,570.00 "
1126,3523042,9/07/2010,2010,7,117,196," $61,544.00 "
1682,3231194,8/07/2010,2010,7,124,147," $14,553.00 "
1958,3271038,8/07/2010,2010,7,239,117," $17,433.00 "
1226,3564369,7/07/2010,2010,7,197,4, $136.00 
1629,3499328,7/07/2010,2010,7,259,239," $80,304.00 "
1886,3566740,7/07/2010,2010,7,166,298," $68,838.00 "
1235,3848307,7/07/2010,2010,7,173,65," $20,345.00 "
1184,3330269,6/07/2010,2010,7,271,218," $40,112.00 "
1137,3973161,6/07/2010,2010,7,254,290," $69,890.00 "
1600,3247569,6/07/2010,2010,7,259,208," $69,888.00 "
1715,3306497,6/07/2010,2010,7,186,100," $17,800.00 "
1608,3706907,6/07/2010,2010,7,108,89," $4,272.00 "
1677,3455899,6/07/2010,2010,7,187,247," $60,762.00 "
1269,3033751,6/07/2010,2010,7,139,61," $4,453.00 "
1628,3453216,4/07/2010,2010,7,166,160," $36,960.00 "
1520,3525863,4/07/2010,2010,7,140,111," $38,073.00 "
1587,3616061,4/07/2010,2010,7,210,144," $12,240.00 "
1569,3909126,4/07/2010,2010,7,225,270," $21,330.00 "
1219,3968419,4/07/2010,2010,7,166,198," $45,738.00 "
1052,3767920,4/07/2010,2010,7,148,212," $26,924.00 "
1611,3689393,3/07/2010,2010,7,166,163," $37,653.00 "
1630,3981464,3/07/2010,2010,7,106,86," $20,726.00 "
1059,3327771,3/07/2010,2010,7,299,123," $19,065.00 "
1259,3435479,3/07/2010,2010,7,113,25," $3,200.00 "
1856,3227747,3/07/2010,2010,7,193,124," $10,044.00 "
1803,3460248,3/07/2010,2010,7,148,294," $37,338.00 "
1760,3883270,3/07/2010,2010,7,139,278," $20,294.00 "
1077,3654796,3/07/2010,2010,7,267,197," $43,537.00 "
1677,3108416,2/07/2010,2010,7,251,236," $37,760.00 "
1886,3778610,2/07/2010,2010,7,196,225," $28,125.00 "
1412,3870873,2/07/2010,2010,7,140,270," $92,610.00 "
1979,3520386,1/07/2010,2010,7,172,52," $14,456.00 "
1750,3623290,1/07/2010,2010,7,131,113," $35,256.00 "
1750,3278118,1/07/2010,2010,7,118,103," $22,454.00 "
1894,3629754,30/06/2010,2010,6,223,223," $22,523.00 "
1979,3004125,30/06/2010,2010,6,220,51," $8,670.00 "
1441,3065860,30/06/2010,2010,6,217,32," $10,272.00 "
1715,3796795,29/06/2010,2010,6,184,229," $68,242.00 "
1478,3054050,29/06/2010,2010,6,173,208," $65,104.00 "
1735,3288304,28/06/2010,2010,6,285,169," $21,463.00 "
1392,3479160,28/06/2010,2010,6,210,23," $1,955.00 "
1331,3859611,28/06/2010,2010,6,214,97," $12,222.00 "
1936,3242724,28/06/2010,2010,6,196,272," $34,000.00 "
1995,3716135,28/06/2010,2010,6,299,157," $24,335.00 "
1329,3392427,28/06/2010,2010,6,107,240," $17,520.00 "
1126,3591626,27/06/2010,2010,6,125,67," $8,844.00 "
1077,3375027,26/06/2010,2010,6,267,287," $63,427.00 "
1551,3179496,26/06/2010,2010,6,107,170," $12,410.00 "
1259,3048514,25/06/2010,2010,6,157,264," $57,288.00 "
1721,3844740,25/06/2010,2010,6,173,249," $77,937.00 "
1815,3497213,24/06/2010,2010,6,139,166," $12,118.00 "
1894,3492101,24/06/2010,2010,6,239,114," $16,986.00 "
1392,3876260,24/06/2010,2010,6,122,91," $23,387.00 "
1226,3118187,24/06/2010,2010,6,215,90," $16,920.00 "
1137,3109674,24/06/2010,2010,6,250,230," $67,850.00 "
1137,3906883,23/06/2010,2010,6,271,186," $34,224.00 "
1611,3056387,23/06/2010,2010,6,207,279," $87,606.00 "
1059,3298163,22/06/2010,2010,6,131,219," $68,328.00 "
1251,3559808,22/06/2010,2010,6,180,13," $1,274.00 "
1125,3182521,21/06/2010,2010,6,125,93," $12,276.00 "
1331,3988677,21/06/2010,2010,6,214,210," $26,460.00 "
1235,3055037,21/06/2010,2010,6,110,68," $5,100.00 "
1412,3918801,21/06/2010,2010,6,276,64," $8,448.00 "
1130,3252504,21/06/2010,2010,6,180,100," $9,800.00 "
1612,3304986,20/06/2010,2010,6,131,117," $36,504.00 "
1441,3920775,20/06/2010,2010,6,157,60," $13,020.00 "
1864,3596139,20/06/2010,2010,6,214,77," $9,702.00 "
1226,3273654,20/06/2010,2010,6,172,94," $26,132.00 "
1917,3331900,20/06/2010,2010,6,285,159," $20,193.00 "
1611,3680105,19/06/2010,2010,6,225,18," $1,422.00 "
1617,3525709,19/06/2010,2010,6,148,92," $11,684.00 "
1693,3640684,19/06/2010,2010,6,285,236," $29,972.00 "
1191,3293314,19/06/2010,2010,6,246,116," $3,132.00 "
1269,3698258,18/06/2010,2010,6,100,272," $87,856.00 "
1503,3514852,18/06/2010,2010,6,281,128," $16,384.00 "
1608,3078629,18/06/2010,2010,6,102,265," $53,530.00 "
1130,3470344,18/06/2010,2010,6,170,142," $31,666.00 "
1375,3326627,18/06/2010,2010,6,246,95," $2,565.00 "
1909,3032171,17/06/2010,2010,6,159,96," $9,696.00 "
1917,3659085,17/06/2010,2010,6,172,211," $58,658.00 "
1958,3087835,17/06/2010,2010,6,133,222," $43,068.00 "
1801,3998221,16/06/2010,2010,6,183,115," $19,435.00 "
1038,3547815,16/06/2010,2010,6,246,159," $4,293.00 "
1077,3901670,16/06/2010,2010,6,193,226," $18,306.00 "
1257,3378252,16/06/2010,2010,6,288,38," $3,914.00 "
1628,3985855,15/06/2010,2010,6,170,68," $15,164.00 "
1412,3181814,15/06/2010,2010,6,292,251," $50,702.00 "
1148,3315462,14/06/2010,2010,6,251,223," $35,680.00 "
1463,3825294,14/06/2010,2010,6,259,227," $76,272.00 "
1464,3651817,14/06/2010,2010,6,276,66," $8,712.00 "
1569,3180769,14/06/2010,2010,6,180,86," $8,428.00 "
1137,3965678,14/06/2010,2010,6,197,151," $5,134.00 "
1606,3270410,14/06/2010,2010,6,108,161," $7,728.00 "
1219,3823090,13/06/2010,2010,6,223,256," $25,856.00 "
1375,3559382,13/06/2010,2010,6,286,104," $22,152.00 "
1612,3114650,12/06/2010,2010,6,222,293," $20,803.00 "
1125,3594843,12/06/2010,2010,6,166,236," $54,516.00 "
1130,3832947,12/06/2010,2010,6,230,197," $33,096.00 "
1464,3672857,12/06/2010,2010,6,276,26," $3,432.00 "
1412,3710140,11/06/2010,2010,6,292,256," $51,712.00 "
1281,3055433,11/06/2010,2010,6,133,47," $9,118.00 "
1955,3834261,10/06/2010,2010,6,148,269," $34,163.00 "
1038,3067746,10/06/2010,2010,6,140,280," $96,040.00 "
1630,3164192,10/06/2010,2010,6,230,188," $31,584.00 "
1936,3215837,10/06/2010,2010,6,157,283," $61,411.00 "
1715,3723192,10/06/2010,2010,6,184,172," $51,256.00 "
1894,3529144,10/06/2010,2010,6,292,81," $16,362.00 "
1856,3663178,10/06/2010,2010,6,184,230," $68,540.00 "
